GSSID,AGE,EDUC,SEX,RACE,PARTYID,RELIG,NUMGIVEN,EQCLOSE,RCLOSE1,RCLOSE2,RCLOSE3,RCLOSE4,RCLOSE5,CLOSE12,CLOSE13,CLOSE14,CLOSE15,CLOSE23,CLOSE24,CLOSE25,CLOSE34,CLOSE35,CLOSE45,SEX1,SEX2,SEX3,SEX4,SEX5,RACE1,RACE2,RACE3,RACE4,RACE5,SPOUSE1,SPOUSE2,SPOUSE3,SPOUSE4,SPOUSE5,PARENT1,PARENT2,PARENT3,PARENT4,PARENT5,SIBLING1,SIBLING2,SIBLING3,SIBLING4,SIBLING5,CHILD1,CHILD2,CHILD3,CHILD4,CHILD5,OTHFAM1,OTHFAM2,OTHFAM3,OTHFAM4,OTHFAM5,COWORK1,COWORK2,COWORK3,COWORK4,COWORK5,MEMGRP1,MEMGRP2,MEMGRP3,MEMGRP4,MEMGRP5,NEIGHBR1,NEIGHBR2,NEIGHBR3,NEIGHBR4,NEIGHBR5,FRIEND1,FRIEND2,FRIEND3,FRIEND4,FRIEND5,ADVISOR1,ADVISOR2,ADVISOR3,ADVISOR4,ADVISOR5,OTHER1,OTHER2,OTHER3,OTHER4,OTHER5,TALKTO1,TALKTO2,TALKTO3,TALKTO4,TALKTO5,KNOWN1,KNOWN2,KNOWN3,KNOWN4,KNOWN5,EDUC1,EDUC2,EDUC3,EDUC4,EDUC5,AGE1,AGE2,AGE3,AGE4,AGE5,RELIG1,RELIG2,RELIG3,RELIG4,RELIG5,PARTYID1,PARTYID2,PARTYID3,TALKPOL1,TALKPOL2,TALKPOL3,TALKPOL,FRNDKNOW
"1,271",18,12,1,1,6,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,-1,-1,-1,37,20,-1,-1,-1,8,8,0,0,0,0,0,0,0,0,0,0,0
"1,272",60,16,2,1,6,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,2,2,0,0,0,4,3,0,0,0,0,0,0,0,0,6,6,-1,-1,-1,75,60,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1,273",38,13,2,1,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,6,5,-1,-1,-1,40,60,-1,-1,-1,8,2,0,0,0,0,0,0,0,0,0,0,0
"1,274",43,12,2,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,6,3,-1,-1,-1,53,38,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1,275",70,9,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,51,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1,277",38,12,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,33,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0
"1,278",52,12,2,1,1,1,4,0,0,0,0,0,0,2,1,3,0,3,3,0,3,0,0,1,2,2,1,0,4,4,4,4,0,1,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,1,2,0,2,2,2,1,0,2,2,2,2,0,2,1,1,2,0,1,1,1,1,0,1,2,2,1,0,2,2,2,2,0,1,2,1,2,0,0,0,0,0,0,6,3,3,6,-1,53,40,56,53,-1,2,2,2,3,0,0,0,0,0,0,0,0,0
"1,280",40,19,1,1,3,1,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,6,2,0,6,6,39,12,8,70,70,4,1,1,4,4,0,0,0,0,0,0,0,0
"1,281",25,14,2,1,2,4,4,0,0,0,0,0,0,2,2,2,0,2,3,0,1,0,0,1,2,1,2,0,4,4,4,4,0,2,2,2,2,0,2,1,1,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,1,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,1,1,1,1,0,2,2,1,1,0,2,2,2,2,0,1,1,2,1,0,0,0,0,0,0,4,3,3,4,-1,22,48,48,39,-1,4,4,4,4,0,0,0,0,0,0,0,0,0
"1,283",43,16,2,1,3,4,5,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,3,1,4,3,0,0,0,0,0,1,7,2,6,6,14,44,16,44,37,4,2,4,8,2,0,0,0,0,0,0,0,0
"1,286",73,12,1,1,5,1,5,0,0,0,0,0,0,1,1,3,3,1,3,3,3,3,2,1,2,2,1,1,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,3,3,3,6,7,62,40,45,70,73,2,1,1,1,1,0,0,0,0,0,0,0,0
"1,292",42,17,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,293",44,14,2,1,3,1,3,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,2,2,1,0,0,4,3,4,0,0,2,2,1,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,2,2,2,0,0,3,4,1,0,0,0,0,0,0,0,4,4,5,-1,-1,42,42,42,-1,-1,8,2,1,0,0,0,0,0,0,0,0,0,0
"1,294",45,16,2,1,1,1,3,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,1,2,2,0,0,4,4,4,0,0,1,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,1,0,0,2,2,2,0,0,2,2,2,0,0,1,1,1,0,0,1,2,2,0,0,2,2,2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,7,-1,-1,47,48,36,-1,-1,1,1,2,0,0,0,0,0,0,0,0,0,0
"1,296",70,14,1,2,0,1,6,0,0,0,0,0,0,3,3,3,3,1,1,2,1,2,2,1,1,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,4,0,0,0,0,0,7,4,6,7,4,82,41,41,46,67,4,1,1,1,1,0,0,0,0,0,0,0,0
"1,299",32,14,1,2,1,7,3,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,1,1,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,1,1,1,0,0,1,1,1,0,0,2,2,2,0,0,2,2,2,0,0,3,3,3,0,0,0,0,0,0,0,3,3,7,-1,-1,36,38,36,-1,-1,2,5,5,0,0,0,0,0,0,0,0,0,0
"1,300",26,16,1,1,5,4,5,0,0,0,0,0,0,2,2,2,2,1,1,2,1,3,3,2,1,2,2,1,4,4,4,4,4,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,0,0,0,0,0,4,7,7,4,6,22,58,45,47,34,4,4,2,1,5,0,0,0,0,0,0,0,0
"1,302",79,12,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,305",60,12,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,32,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1,307",62,11,2,1,1,1,4,0,0,0,0,0,0,1,2,2,0,2,2,0,3,0,0,2,2,2,2,0,4,4,4,4,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,1,1,2,2,0,2,2,1,2,0,2,2,2,1,0,2,2,2,2,0,2,2,2,2,0,1,1,1,1,0,2,2,2,2,0,2,2,2,2,0,2,1,2,2,0,0,0,0,0,0,6,6,2,3,-1,43,41,65,65,-1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1,308",21,15,1,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,310",23,11,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,25,-1,-1,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0
"1,312",65,12,2,1,5,1,4,0,0,0,0,0,0,1,1,2,0,1,2,0,1,0,0,1,2,1,2,0,4,4,4,4,0,2,2,1,2,0,2,2,2,2,0,2,2,2,1,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,1,1,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,1,2,0,0,0,0,0,0,6,6,3,2,-1,56,56,61,72,-1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1,313",41,13,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,316",42,12,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,35,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1,318",45,14,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,321",35,20,1,1,6,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,4,0,0,0,1,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,5,6,-1,-1,-1,34,36,-1,-1,-1,2,1,0,0,0,0,0,0,0,0,0,0,0
"1,323",25,12,1,1,3,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0,2,2,0,0,0,1,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2,4,-1,-1,-1,48,24,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1,324",27,12,2,1,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,-1,-1,-1,23,28,-1,-1,-1,2,2,0,0,0,0,0,0,0,0,0,0,0
"1,325",20,9,2,1,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3,0,0,0,2,1,0,0,0,1,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,48,30,-1,-1,-1,2,4,0,0,0,0,0,0,0,0,0,0,0
"1,326",48,12,2,1,1,2,4,0,0,0,0,0,0,1,1,2,0,1,3,0,3,0,0,1,2,2,1,0,4,4,4,4,0,1,2,2,2,0,2,1,2,2,0,2,2,1,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,1,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,1,2,2,1,0,0,0,0,0,0,3,3,3,6,-1,43,66,38,52,-1,4,4,8,1,0,0,0,0,0,0,0,0,0
"1,327",47,13,2,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,4,0,0,0,1,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,1,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,-1,-1,-1,57,28,-1,-1,-1,2,2,0,0,0,0,0,0,0,0,0,0,0
"1,328",72,12,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,332",33,12,1,1,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,4,0,0,0,1,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,-1,-1,-1,32,40,-1,-1,-1,4,8,0,0,0,0,0,0,0,0,0,0,0
"1,333",62,16,2,1,5,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,1,2,0,0,0,2,2,0,0,0,1,1,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,4,7,-1,-1,-1,42,57,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1,336",51,12,2,1,1,2,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,4,4,4,0,0,1,2,2,0,0,2,2,2,0,0,2,1,2,0,0,2,2,2,0,0,2,2,1,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,1,2,2,0,0,0,0,0,0,0,6,7,4,-1,-1,53,30,51,-1,-1,1,2,2,0,0,0,0,0,0,0,0,0,0
"1,337",35,20,2,1,3,1,6,0,0,0,0,0,0,2,2,3,3,2,3,2,3,1,2,2,2,2,1,1,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,4,0,0,0,0,0,3,4,3,6,5,36,45,40,37,50,1,1,1,1,1,0,0,0,0,0,0,0,0
"1,338",51,13,1,1,2,5,5,0,0,0,0,0,0,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,1,0,0,0,0,0,3,6,3,3,3,54,72,54,28,29,4,1,1,8,5,0,0,0,0,0,0,0,0
"1,339",41,16,1,1,5,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,4,0,0,0,1,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,1,1,0,0,0,2,2,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,6,4,-1,-1,-1,40,41,-1,-1,-1,8,8,0,0,0,0,0,0,0,0,0,0,0
"1,341",55,16,1,1,6,1,6,0,0,0,0,0,0,2,1,1,2,3,2,3,1,2,2,2,1,2,1,1,4,4,4,4,4,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,3,0,0,0,0,0,7,6,3,3,7,55,51,75,78,59,1,1,1,1,1,0,0,0,0,0,0,0,0
"1,342",18,11,1,1,4,1,3,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,1,2,0,0,4,4,4,0,0,2,2,2,0,0,1,2,1,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,2,2,2,0,0,2,1,1,0,0,0,0,0,0,0,3,2,3,-1,-1,43,17,43,-1,-1,8,8,1,0,0,0,0,0,0,0,0,0,0
"1,344",19,13,1,1,5,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0,2,2,0,0,0,1,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,-1,-1,-1,37,19,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1,345",27,20,1,3,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,60,-1,-1,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0
"1,347",67,8,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,348",24,7,2,1,4,2,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,2,0,0,4,4,4,0,0,2,2,2,0,0,2,2,1,0,0,2,1,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,2,2,2,0,0,1,2,1,0,0,0,0,0,0,0,3,1,2,-1,-1,27,26,45,-1,-1,2,2,2,0,0,0,0,0,0,0,0,0,0
"1,350",71,16,2,1,3,1,3,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,2,2,1,0,0,4,4,4,0,0,2,2,2,0,0,2,2,2,0,0,1,2,2,0,0,2,2,2,0,0,2,1,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,1,1,1,0,0,2,2,1,0,0,2,2,2,0,0,1,1,3,0,0,0,0,0,0,0,6,4,6,-1,-1,64,45,55,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1,351",42,12,2,2,6,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,2,0,0,0,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,1,1,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,3,4,-1,-1,-1,47,54,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1,353",48,13,2,1,3,1,3,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,2,2,1,0,0,4,4,4,0,0,2,2,2,0,0,1,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,1,2,2,0,0,1,1,1,0,0,2,2,2,0,0,2,2,2,0,0,2,3,1,0,0,0,0,0,0,0,3,3,4,-1,-1,66,32,53,-1,-1,1,1,2,0,0,0,0,0,0,0,0,0,0
"1,354",42,16,1,1,4,11,6,0,0,0,0,0,0,1,1,2,2,1,3,3,3,3,1,2,2,1,1,1,4,4,4,4,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,0,0,0,0,0,4,6,3,3,6,50,65,39,51,46,1,4,4,1,2,0,0,0,0,0,0,0,0
"1,359",31,12,1,1,6,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,4,0,0,0,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,4,3,-1,-1,-1,64,60,-1,-1,-1,2,2,0,0,0,0,0,0,0,0,0,0,0
"1,362",67,12,2,1,0,2,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2,2,0,0,4,4,4,0,0,1,2,2,0,0,2,1,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,2,2,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,3,-1,-1,70,87,60,-1,-1,2,2,2,0,0,0,0,0,0,0,0,0,0
"1,363",67,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,57,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
